Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-23T16:45:51.160Z","On-Demand","claude-4.5-sonnet-thinking","No","45630","2360","174993","906","223889","0.24"
"2025-10-23T16:42:19.473Z","On-Demand","claude-4.5-sonnet-thinking","No","746","6328","165025","452","172551","0.07"
"2025-10-23T16:40:13.472Z","On-Demand","claude-4.5-sonnet-thinking","No","17009","16574","1248336","2906","1284825","0.53"
"2025-10-23T16:35:21.123Z","On-Demand","claude-4.5-sonnet-thinking","No","14018","9643","568166","631","592458","0.26"
"2025-10-23T16:33:18.975Z","On-Demand","claude-4.5-sonnet-thinking","No","7090","6275","128409","361","142135","0.09"
"2025-10-23T16:32:45.005Z","On-Demand","claude-4.5-sonnet-thinking","No","7135","7318","120081","296","134830","0.09"
"2025-10-23T16:30:14.867Z","On-Demand","claude-4.5-sonnet-thinking","No","5687","7742","115572","386","129387","0.08"
"2025-10-23T16:29:06.032Z","On-Demand","claude-4.5-sonnet-thinking","No","6357","6296","109239","456","122348","0.08"
"2025-10-23T16:28:14.221Z","On-Demand","claude-4.5-sonnet-thinking","No","5760","7183","103544","481","116968","0.08"
"2025-10-23T16:25:06.964Z","On-Demand","claude-4.5-sonnet-thinking","No","1045","6355","102450","518","110368","0.06"
"2025-10-23T16:23:18.182Z","On-Demand","claude-4.5-sonnet-thinking","No","16007","12020","574621","1463","604111","0.29"
"2025-10-23T16:19:04.318Z","On-Demand","claude-4.5-sonnet-thinking","No","6326","7096","80097","460","93979","0.07"
"2025-10-23T16:16:41.999Z","On-Demand","claude-4.5-sonnet-thinking","No","6797","7035","73304","351","87487","0.07"
"2025-10-23T16:14:48.430Z","On-Demand","claude-4.5-sonnet-thinking","No","7273","7399","66008","389","81069","0.07"
"2025-10-23T16:13:29.262Z","On-Demand","claude-4.5-sonnet-thinking","No","7282","7841","58754","507","74384","0.07"
"2025-10-23T16:12:28.627Z","On-Demand","claude-4.5-sonnet-thinking","No","7309","7851","51435","484","67079","0.07"
"2025-10-23T16:10:16.557Z","On-Demand","claude-4.5-sonnet-thinking","No","332","7870","51116","531","59849","0.04"
"2025-10-23T16:06:53.441Z","On-Demand","claude-4.5-sonnet-thinking","No","39559","145087","11522","21057","217225","0.25"
"2025-10-23T16:04:13.908Z","On-Demand","claude-4.5-sonnet-thinking","No","7051","7824","158107","464","173446","0.10"
"2025-10-23T16:02:34.403Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","0","712","668","10","1390","0.000"
"2025-10-23T16:01:16.587Z","On-Demand","claude-4.5-sonnet-thinking","No","7163","6476","145146","588","159373","0.09"
"2025-10-23T15:58:08.964Z","On-Demand","claude-4.5-sonnet-thinking","No","5524","7779","139561","383","153247","0.09"
"2025-10-23T15:57:09.085Z","On-Demand","claude-4.5-sonnet-thinking","No","5651","6212","133902","289","146054","0.08"
"2025-10-23T15:56:03.439Z","On-Demand","claude-4.5-sonnet-thinking","No","5728","6270","128199","420","140617","0.08"
"2025-10-23T15:55:27.192Z","On-Demand","claude-4.5-sonnet-thinking","No","5364","6399","122799","282","134844","0.08"
"2025-10-23T15:50:58.374Z","On-Demand","claude-4.5-sonnet-thinking","No","2579","6108","119609","171","128467","0.06"
"2025-10-23T15:48:47.275Z","On-Demand","claude-4.5-sonnet-thinking","No","110419","10599","830305","2634","953957","0.73"
"2025-10-23T15:41:33.374Z","On-Demand","claude-4.5-sonnet-thinking","No","100821","34050","1928933","4988","2068792","1.13"
"2025-10-23T15:05:41.999Z","On-Demand","claude-4.5-sonnet-thinking","No","6555","6564","234394","510","248023","0.12"
"2025-10-23T15:03:57.869Z","On-Demand","claude-4.5-sonnet-thinking","No","17387","12908","846076","2113","878484","0.38"
"2025-10-23T15:03:18.831Z","On-Demand","claude-4.5-sonnet-thinking","No","9710","7692","50072","442","67916","0.08"
"2025-10-23T14:55:49.945Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","55123","23055","710643","5156","793977","0.56"
"2025-10-23T14:53:51.896Z","On-Demand","claude-4.5-sonnet-thinking","No","8232","8954","476332","1911","495429","0.23"
"2025-10-23T14:48:30.976Z","On-Demand","claude-4.5-sonnet-thinking","No","146227","9528","467395","1474","624624","0.74"
"2025-10-23T14:43:01.715Z","On-Demand","claude-4.5-sonnet-thinking","No","24482","20205","2520608","4259","2569554","0.97"
"2025-10-23T14:41:41.332Z","On-Demand","claude-4.5-sonnet-thinking","No","898","7740","123590","569","132797","0.07"
"2025-10-23T14:38:11.118Z","On-Demand","claude-4.5-sonnet-thinking","No","9258","8791","349674","1248","368971","0.18"
"2025-10-23T14:37:02.188Z","On-Demand","claude-4.5-sonnet-thinking","No","6053","7832","215472","724","230081","0.12"
"2025-10-23T14:34:35.266Z","On-Demand","claude-4.5-sonnet-thinking","No","13731","7895","510753","1447","533826","0.25"
"2025-10-23T14:31:04.052Z","On-Demand","claude-4.5-sonnet-thinking","No","663","7880","93905","653","103101","0.06"
"2025-10-23T14:25:18.611Z","On-Demand","claude-4.5-sonnet-thinking","No","8586","12408","529875","1189","552058","0.24"
"2025-10-23T14:24:53.347Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","0","745","1180","15","1940","0.000"
"2025-10-23T14:22:54.793Z","On-Demand","claude-4.5-sonnet-thinking","No","17828","17140","535795","1601","572364","0.30"
"2025-10-23T14:19:17.616Z","On-Demand","claude-4.5-sonnet-thinking","No","717","7009","65977","301","74004","0.04"
"2025-10-23T14:17:00.100Z","On-Demand","claude-4.5-sonnet-thinking","No","54453","7055","69956","725","132189","0.25"
"2025-10-23T14:07:51.829Z","On-Demand","claude-4.5-sonnet-thinking","No","772","3249","56849","419","61289","0.03"
"2025-10-23T14:04:56.610Z","On-Demand","claude-4.5-sonnet-thinking","No","4025","5945","265430","1404","276804","0.13"
"2025-10-23T14:04:19.636Z","On-Demand","claude-4.5-sonnet-thinking","No","1391","1260","102194","441","105286","0.04"
"2025-10-23T14:03:38.802Z","On-Demand","claude-4.5-sonnet-thinking","No","39881","1822","11553","444","53700","0.16"
"2025-10-23T13:57:45.078Z","On-Demand","claude-4.5-sonnet-thinking","No","3334","3533","142182","662","149711","0.07"
"2025-10-23T13:55:01.527Z","On-Demand","claude-4.5-sonnet-thinking","No","1183","1315","46570","508","49576","0.03"
"2025-10-23T13:51:45.679Z","On-Demand","claude-4.5-sonnet-thinking","No","4857","7153","339010","1738","352758","0.16"
"2025-10-23T13:51:09.212Z","On-Demand","claude-4.5-sonnet-thinking","No","807","1523","40892","388","43610","0.02"
"2025-10-23T13:50:24.660Z","On-Demand","claude-4.5-sonnet-thinking","No","873","2027","117856","506","121262","0.05"
"2025-10-23T13:45:59.539Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","28460","2798","160669","1122","193049","0.18"
"2025-10-23T13:41:30.141Z","On-Demand","claude-4.5-sonnet-thinking","No","700","3932","174492","803","179927","0.07"
"2025-10-23T13:38:43.618Z","On-Demand","claude-4.5-sonnet-thinking","No","9645","1665","164685","467","176462","0.09"
"2025-10-23T13:31:21.843Z","On-Demand","claude-4.5-sonnet-thinking","No","13124","16834","2113428","3457","2146843","0.78"
"2025-10-23T13:30:26.057Z","On-Demand","claude-4.5-sonnet-thinking","No","3239","1042","156736","132","161149","0.06"
"2025-10-23T13:25:45.484Z","On-Demand","claude-4.5-sonnet-thinking","No","8042","7317","1389255","2114","1406728","0.50"
"2025-10-23T13:22:23.504Z","On-Demand","claude-4.5-sonnet-thinking","No","5900","8916","1194451","1848","1211115","0.43"
"2025-10-23T13:20:09.335Z","On-Demand","claude-4.5-sonnet-thinking","No","6407","2764","433479","912","443562","0.17"
"2025-10-23T13:17:16.757Z","On-Demand","claude-4.5-sonnet-thinking","No","5699","8568","1131380","1322","1146969","0.40"
"2025-10-23T13:15:36.486Z","On-Demand","claude-4.5-sonnet-thinking","No","3438","3512","412523","1317","420790","0.16"
"2025-10-23T13:12:12.276Z","On-Demand","claude-4.5-sonnet-thinking","No","4474","6100","536147","1831","548552","0.22"
"2025-10-23T13:09:25.338Z","On-Demand","claude-4.5-sonnet-thinking","No","121583","1417","11616","731","135347","0.47"
"2025-10-23T13:05:35.185Z","On-Demand","claude-4.5-sonnet-thinking","No","10611","12713","1997289","3748","2024361","0.73"
"2025-10-23T12:59:44.937Z","On-Demand","claude-4.5-sonnet-thinking","No","110260","12446","693935","3787","820428","0.71"
"2025-10-23T12:44:54.249Z","On-Demand","claude-4.5-sonnet-thinking","No","2072","2849","108256","715","113892","0.06"
"2025-10-23T12:42:36.031Z","On-Demand","claude-4.5-sonnet-thinking","No","864","2612","107393","755","111624","0.05"
"2025-10-23T12:40:28.898Z","On-Demand","claude-4.5-sonnet-thinking","No","1804","2191","314900","1084","319979","0.12"
"2025-10-23T12:38:06.113Z","On-Demand","claude-4.5-sonnet-thinking","No","2706","3380","204672","801","211559","0.09"
"2025-10-23T12:33:49.168Z","On-Demand","claude-4.5-sonnet-thinking","No","2002","1305","100178","587","104072","0.05"
"2025-10-23T12:30:11.034Z","On-Demand","claude-4.5-sonnet-thinking","No","89272","6352","306103","1378","403105","0.46"
"2025-10-23T12:24:09.289Z","On-Demand","claude-4.5-sonnet-thinking","No","1636","2717","191656","948","196957","0.08"
"2025-10-23T12:20:44.553Z","On-Demand","claude-4.5-sonnet-thinking","No","3917","4227","465108","1195","474447","0.18"
"2025-10-23T12:15:05.573Z","On-Demand","claude-4.5-sonnet-thinking","No","4894","4982","353690","1207","364773","0.15"
"2025-10-23T12:13:47.223Z","On-Demand","claude-4.5-sonnet-thinking","No","948","2082","172343","1184","176557","0.07"
"2025-10-23T12:08:37.323Z","On-Demand","claude-4.5-sonnet-thinking","No","593","1259","86156","488","88496","0.04"
"2025-10-23T12:02:34.897Z","On-Demand","claude-4.5-sonnet-thinking","No","5628","6129","407942","1442","421141","0.18"
"2025-10-23T11:57:42.934Z","On-Demand","claude-4.5-sonnet-thinking","No","3184","7577","231234","852","242847","0.10"
"2025-10-23T11:55:05.510Z","On-Demand","claude-4.5-sonnet-thinking","No","5429","5470","432012","3786","446697","0.22"
"2025-10-23T11:52:23.338Z","On-Demand","claude-4.5-sonnet-thinking","No","2649","3459","275985","1706","283799","0.12"
"2025-10-23T11:48:50.077Z","On-Demand","claude-4.5-sonnet-thinking","No","4263","7000","320255","4332","335850","0.19"
"2025-10-23T11:46:20.584Z","On-Demand","claude-4.5-sonnet-thinking","No","3144","8888","185216","816","198064","0.09"
"2025-10-23T11:44:35.364Z","On-Demand","claude-4.5-sonnet-thinking","No","14970","16511","491829","2555","525865","0.27"
"2025-10-23T11:40:58.166Z","On-Demand","claude-4.5-sonnet-thinking","No","44481","179318","1825042","29177","2078018","0.99"
"2025-10-23T11:39:17.675Z","On-Demand","claude-4.5-sonnet-thinking","No","3327","3362","643998","1629","652316","0.23"
"2025-10-23T11:29:38.529Z","On-Demand","claude-4.5-sonnet-thinking","No","149227","40846","3571221","25406","3786700","2.12"
"2025-10-23T11:21:31.557Z","On-Demand","claude-4.5-sonnet-thinking","No","114426","23082","112994","419","250921","0.54"
"2025-10-23T11:01:21.346Z","On-Demand","claude-4.5-sonnet-thinking","No","65663","29737","304181","1180","400761","0.44"
"2025-10-23T10:59:52.953Z","On-Demand","claude-4.5-sonnet-thinking","No","155109","29849","152915","756","338629","0.71"
"2025-10-23T10:53:15.599Z","On-Demand","claude-4.5-sonnet-thinking","No","957","24682","117604","620","143863","0.12"
"2025-10-23T10:47:58.952Z","On-Demand","claude-4.5-sonnet-thinking","No","104005","25771","332815","1486","464077","0.58"
"2025-10-23T10:44:07.076Z","On-Demand","claude-4.5-sonnet-thinking","No","80996","23081","170603","1051","275731","0.44"
"2025-10-23T10:36:52.979Z","On-Demand","claude-4.5-sonnet-thinking","No","56296","1262","81558","769","139885","0.25"
"2025-10-23T10:35:20.525Z","On-Demand","claude-4.5-sonnet-thinking","No","913","22149","132590","453","156105","0.11"
"2025-10-23T10:32:34.131Z","On-Demand","claude-4.5-sonnet-thinking","No","23532","24209","217131","781","265653","0.23"
"2025-10-23T10:30:44.556Z","On-Demand","claude-4.5-sonnet-thinking","No","44479","24137","149142","715","218473","0.29"
"2025-10-23T10:26:28.356Z","On-Demand","claude-4.5-sonnet-thinking","No","755","22407","63832","565","87559","0.09"
"2025-10-23T10:24:03.966Z","On-Demand","claude-4.5-sonnet-thinking","No","50253","1627","75363","756","127999","0.22"
"2025-10-23T10:23:08.840Z","On-Demand","claude-4.5-sonnet-thinking","No","943","23565","130009","492","155009","0.12"
"2025-10-23T10:21:40.889Z","On-Demand","claude-4.5-sonnet-thinking","No","45064","23741","190949","907","260661","0.31"
"2025-10-23T10:17:41.060Z","On-Demand","claude-4.5-sonnet-thinking","No","24884","23444","60051","451","108830","0.18"
"2025-10-23T10:11:33.811Z","On-Demand","claude-4.5-sonnet-thinking","No","48508","158198","11601","22062","240369","0.36"
"2025-10-23T10:11:16.902Z","On-Demand","claude-4.5-sonnet-thinking","No","0","724","670","10","1404","0.000"
"2025-10-23T10:06:26.590Z","On-Demand","claude-4.5-sonnet-thinking","No","152954","22687","153139","867","329647","0.70"
"2025-10-23T09:59:55.076Z","On-Demand","claude-4.5-sonnet-thinking","No","22529","23607","97851","529","144516","0.19"
"2025-10-23T09:56:38.012Z","On-Demand","claude-4.5-sonnet-thinking","No","22287","23105","75547","484","121423","0.18"
"2025-10-23T09:53:53.955Z","On-Demand","claude-4.5-sonnet-thinking","No","1260","22839","74307","583","98989","0.10"
"2025-10-23T09:50:35.357Z","On-Demand","claude-4.5-sonnet-thinking","No","62738","5169","228248","1001","297156","0.32"
"2025-10-23T09:46:32.625Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","24894","24883","754293","1148","805218","0.41"
"2025-10-23T09:42:55.525Z","On-Demand","claude-4.5-sonnet-thinking","No","44595","23693","207172","632","276092","0.31"
"2025-10-23T09:40:21.775Z","On-Demand","claude-4.5-sonnet-thinking","No","24599","22783","68834","734","116950","0.19"
"2025-10-23T09:38:51.074Z","On-Demand","claude-4.5-sonnet-thinking","No","24158","25784","404179","1216","455337","0.30"
"2025-10-23T09:36:45.780Z","On-Demand","claude-4.5-sonnet-thinking","No","56402","2369","207848","1315","267934","0.30"
"2025-10-23T09:33:05.120Z","On-Demand","claude-4.5-sonnet-thinking","No","868","24147","141229","1029","167273","0.13"
"2025-10-23T09:29:42.602Z","On-Demand","claude-4.5-sonnet-thinking","No","24162","25452","783046","1720","834380","0.42"
"2025-10-23T09:28:16.897Z","On-Demand","claude-4.5-sonnet-thinking","No","105407","33288","875415","2903","1017013","0.80"
"2025-10-23T09:22:29.238Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","76145","27899","661863","1766","767673","0.59"
"2025-10-23T09:19:37.673Z","On-Demand","claude-4.5-sonnet-thinking","No","53378","27505","983305","1911","1066099","0.60"
"2025-10-23T09:16:54.573Z","On-Demand","claude-4.5-sonnet-thinking","No","28823","28764","942930","2774","1003291","0.51"
"2025-10-23T09:12:43.667Z","On-Demand","claude-4.5-sonnet-thinking","No","30515","10546","737533","3634","782228","0.41"
"2025-10-23T09:08:40.937Z","On-Demand","claude-4.5-sonnet-thinking","No","57375","1520","11666","2026","72587","0.25"
"2025-10-23T09:04:47.724Z","On-Demand","claude-4.5-sonnet-thinking","No","23027","26302","582891","1635","633855","0.36"
"2025-10-23T09:02:37.464Z","On-Demand","claude-4.5-sonnet-thinking","No","21828","22581","226242","640","271291","0.22"
"2025-10-23T09:01:26.457Z","On-Demand","claude-4.5-sonnet-thinking","No","28459","25799","395336","1116","450710","0.32"
"2025-10-23T08:57:40.224Z","On-Demand","claude-4.5-sonnet-thinking","No","77360","163809","665856","25324","932349","0.70"
"2025-10-23T08:54:37.487Z","On-Demand","claude-4.5-sonnet-thinking","No","158570","23932","492651","987","676140","0.83"
"2025-10-23T08:49:29.731Z","On-Demand","claude-4.5-sonnet-thinking","No","50948","32717","1212231","3356","1299252","0.69"
"2025-10-23T08:45:55.072Z","On-Demand","claude-4.5-sonnet-thinking","No","686","22746","95235","1986","120653","0.12"
"2025-10-23T08:41:38.573Z","On-Demand","claude-4.5-sonnet-thinking","No","26342","26952","411010","1863","466167","0.33"
"2025-10-23T08:40:11.411Z","On-Demand","claude-4.5-sonnet-thinking","No","55206","1417","80430","545","137598","0.24"
"2025-10-23T08:38:30.585Z","On-Demand","claude-4.5-sonnet-thinking","No","26881","25382","573530","1050","626843","0.36"
"2025-10-23T08:34:08.178Z","On-Demand","claude-4.5-sonnet-thinking","No","48094","26308","581534","1449","657385","0.45"
"2025-10-23T08:32:38.555Z","On-Demand","claude-4.5-sonnet-thinking","No","263","23629","84855","343","109090","0.10"
"2025-10-23T08:31:16.717Z","On-Demand","claude-4.5-sonnet-thinking","No","21126","924","63716","284","86050","0.10"
"2025-10-23T08:30:29.134Z","On-Demand","claude-4.5-sonnet-thinking","No","50196","846","13466","47","64555","0.19"
"2025-10-23T08:28:46.158Z","On-Demand","claude-4.5-sonnet-thinking","No","50227","28842","831685","1295","912049","0.54"
"2025-10-23T08:27:39.636Z","On-Demand","claude-4.5-sonnet-thinking","No","22310","23848","81707","737","128602","0.19"
"2025-10-23T08:25:58.336Z","On-Demand","claude-4.5-sonnet-thinking","No","890","22853","80795","604","105142","0.10"
"2025-10-23T08:19:11.952Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","69222","22663","69358","783","162026","0.36"
"2025-10-23T08:18:09.026Z","On-Demand","claude-4.5-sonnet-thinking","No","158437","23292","325749","731","508209","0.77"
"2025-10-23T08:05:42.799Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","133683","75369","9275183","19369","9503604","3.79"
"2025-10-23T07:58:57.576Z","On-Demand","claude-4.5-sonnet-thinking","No","141624","49738","3209230","17676","3418268","1.90"
"2025-10-23T07:47:41.312Z","On-Demand","claude-4.5-sonnet-thinking","No","96954","82466","4234695","24450","4438565","2.24"
"2025-10-23T07:46:31.032Z","On-Demand","claude-4.5-sonnet-thinking","No","26334","21254","126848","2312","176748","0.23"
"2025-10-23T07:45:08.357Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","874","26804","125568","2738","155984","0.15"
"2025-10-23T07:41:39.351Z","On-Demand","claude-4.5-sonnet-thinking","No","114338","21637","115389","1204","252568","0.54"
"2025-10-23T07:32:33.277Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","92428","40465","1799025","6287","1938205","1.10"
"2025-10-23T07:27:32.549Z","On-Demand","claude-4.5-sonnet-thinking","No","31212","35298","2508944","3629","2579083","1.02"
"2025-10-23T07:27:07.099Z","On-Demand","claude-4.5-sonnet-thinking","No","124470","20797","125245","442","270954","0.57"
"2025-10-23T07:20:27.452Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","102477","57475","2163677","8934","2332563","1.33"
"2025-10-23T07:17:51.222Z","On-Demand","claude-4.5-sonnet-thinking","No","25673","26209","973070","1879","1026831","0.49"
"2025-10-23T07:14:08.300Z","On-Demand","claude-4.5-sonnet-thinking","No","135744","33186","1697118","3489","1869537","1.16"
"2025-10-23T07:10:59.083Z","On-Demand","claude-4.5-sonnet-thinking","No","40073","47648","1651897","5008","1744626","0.86"
"2025-10-23T07:06:02.899Z","On-Demand","claude-4.5-sonnet-thinking","No","64349","8441","967236","2689","1042715","0.59"
"2025-10-23T07:04:25.438Z","On-Demand","claude-4.5-sonnet-thinking","No","26299","27143","411116","427","464985","0.31"
"2025-10-23T07:02:25.661Z","On-Demand","claude-4.5-sonnet-thinking","No","26619","27347","331787","494","386247","0.29"
"2025-10-23T07:00:53.198Z","On-Demand","claude-4.5-sonnet-thinking","No","26179","27426","252556","428","306589","0.26"
"2025-10-23T06:59:38.281Z","On-Demand","claude-4.5-sonnet-thinking","No","62974","2198","235512","939","301623","0.32"
"2025-10-23T06:54:47.760Z","On-Demand","claude-4.5-sonnet-thinking","No","149073","42115","3371216","6711","3569115","1.79"
"2025-10-23T06:44:47.930Z","On-Demand","claude-4.5-sonnet-thinking","No","27649","28052","310634","525","366860","0.29"
"2025-10-23T06:40:33.562Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","82456","34172","262281","2104","381013","0.51"
"2025-10-23T06:38:18.639Z","On-Demand","claude-4.5-sonnet-thinking","No","27287","28251","237573","610","293721","0.26"
"2025-10-23T06:36:13.418Z","On-Demand","claude-4.5-sonnet-thinking","No","107929","41624","429826","5680","585059","0.73"
"2025-10-23T06:27:03.842Z","On-Demand","claude-4.5-sonnet-thinking","No","69133","2886","245953","1103","319075","0.35"
"2025-10-23T06:25:08.662Z","On-Demand","claude-4.5-sonnet-thinking","No","28442","28753","693624","704","751523","0.41"
"2025-10-23T06:19:48.349Z","On-Demand","claude-4.5-sonnet-thinking","No","31260","30164","306743","1419","369586","0.32"
"2025-10-23T06:11:44.881Z","On-Demand","claude-4.5-sonnet-thinking","No","83432","167105","440711","31104","722352","0.67"
"2025-10-23T06:10:25.521Z","On-Demand","claude-4.5-sonnet-thinking","No","20064","20567","453914","648","495193","0.28"
"2025-10-23T06:08:04.935Z","On-Demand","claude-4.5-sonnet-thinking","No","24983","28486","526580","880","580929","0.34"
"2025-10-23T06:06:50.773Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","20849","24228","197998","3790","246865","0.26"
"2025-10-23T06:01:57.520Z","On-Demand","claude-4.5-sonnet-thinking","No","14339","18296","169915","473","203023","0.15"
"2025-10-23T05:57:51.087Z","On-Demand","claude-4.5-sonnet-thinking","No","13362","13858","142282","313","169815","0.14"
"2025-10-23T05:54:31.603Z","On-Demand","claude-4.5-sonnet-thinking","No","60637","146318","204238","29136","440329","0.48"
"2025-10-23T05:52:55.886Z","On-Demand","claude-4.5-sonnet-thinking","No","13736","14471","460836","526","489569","0.24"
"2025-10-23T05:51:45.590Z","On-Demand","claude-4.5-sonnet-thinking","No","12927","13504","569928","456","596815","0.26"
"2025-10-23T05:49:18.263Z","On-Demand","claude-4.5-sonnet-thinking","No","125909","25535","1185114","3400","1339958","0.94"
"2025-10-23T05:38:16.014Z","On-Demand","claude-4.5-sonnet-thinking","No","15854","15362","85196","164","116576","0.13"
"2025-10-23T05:37:37.820Z","On-Demand","claude-4.5-sonnet-thinking","No","2881","16599","82341","2344","104165","0.12"
"2025-10-23T05:33:50.095Z","On-Demand","claude-4.5-sonnet-thinking","No","16439","16993","214993","3034","251459","0.22"
"2025-10-23T05:28:22.957Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","54979","15830","187315","6046","264170","0.39"
"2025-10-23T05:24:54.172Z","On-Demand","claude-4.5-sonnet-thinking","No","277","7765","166770","90","174902","0.07"
"2025-10-23T05:23:37.354Z","On-Demand","claude-4.5-sonnet-thinking","No","7595","7886","317395","275","333151","0.15"
"2025-10-23T05:19:35.513Z","On-Demand","claude-4.5-sonnet-thinking","No","147708","31648","2424614","6124","2610094","1.46"
"2025-10-23T05:13:59.826Z","On-Demand","claude-4.5-sonnet-thinking","No","8440","8813","124252","1199","142704","0.11"
"2025-10-23T05:12:51.107Z","On-Demand","claude-4.5-sonnet-thinking","No","112595","8858","11663","1161","134277","0.46"
"2025-10-23T00:01:35.401Z","On-Demand","claude-4.5-sonnet-thinking","No","9376","10140","347674","591","367781","0.17"
"2025-10-23T00:00:21.542Z","On-Demand","claude-4.5-sonnet-thinking","No","102527","4375","231839","652","339393","0.47"
"2025-10-22T23:59:12.041Z","On-Demand","claude-4.5-sonnet-thinking","No","3078","3919","429408","619","437024","0.16"
"2025-10-22T23:57:12.763Z","On-Demand","claude-4.5-sonnet-thinking","No","10941","13915","1011474","2324","1038654","0.42"
"2025-10-22T23:55:46.088Z","On-Demand","claude-4.5-sonnet-thinking","No","3829","5137","278541","889","288396","0.12"
"2025-10-22T23:53:20.887Z","On-Demand","claude-4.5-sonnet-thinking","No","5499","5946","352349","1144","364938","0.16"
"2025-10-22T23:51:55.051Z","On-Demand","claude-4.5-sonnet-thinking","No","75714","5584","347457","1239","429994","0.42"
"2025-10-22T23:50:23.269Z","On-Demand","claude-4.5-sonnet-thinking","No","71558","10367","634208","2051","718184","0.52"
"2025-10-22T23:42:46.821Z","Errored, Not Charged","claude-4.5-sonnet-thinking","No","114307","51589","3149184","9955","3325035","1.67"
"2025-10-22T23:40:51.010Z","On-Demand","claude-4.5-sonnet-thinking","No","7129","8849","1137047","3672","1156697","0.45"
"2025-10-22T23:40:14.177Z","On-Demand","claude-4.5-sonnet-thinking","No","318","1794","160740","349","163201","0.06"
"2025-10-22T23:39:08.650Z","On-Demand","claude-4.5-sonnet-thinking","No","4206","3867","628633","997","637703","0.23"
"2025-10-22T23:34:04.505Z","On-Demand","claude-4.5-sonnet-thinking","No","9683","11205","897353","1814","920055","0.36"
"2025-10-22T23:30:50.636Z","On-Demand","claude-4.5-sonnet-thinking","No","1594","3865","289388","1353","296200","0.12"
"2025-10-22T23:27:28.961Z","On-Demand","claude-4.5-sonnet-thinking","No","4502","5100","847053","2256","858911","0.32"
"2025-10-22T23:25:59.228Z","On-Demand","claude-4.5-sonnet-thinking","No","6720","8278","809978","2293","827269","0.32"
"2025-10-22T23:22:24.557Z","On-Demand","claude-4.5-sonnet-thinking","No","9406","7609","634773","3761","655549","0.30"
"2025-10-22T23:20:53.072Z","On-Demand","claude-4.5-sonnet-thinking","No","1252","6388","368913","1065","377618","0.15"
"2025-10-22T23:19:16.147Z","On-Demand","claude-4.5-sonnet-thinking","No","3697","5361","477716","1869","488643","0.20"
"2025-10-22T23:17:20.691Z","On-Demand","claude-4.5-sonnet-thinking","No","7319","11501","910790","2437","932047","0.37"
"2025-10-22T23:14:55.812Z","On-Demand","claude-4.5-sonnet-thinking","No","10094","11152","836207","3998","861451","0.38"
"2025-10-22T23:12:56.053Z","On-Demand","claude-4.5-sonnet-thinking","No","3140","4392","296698","697","304927","0.12"
"2025-10-22T23:12:00.902Z","On-Demand","claude-4.5-sonnet-thinking","No","6259","3699","379996","703","390657","0.16"
"2025-10-22T23:09:43.708Z","On-Demand","claude-4.5-sonnet-thinking","No","5474","6413","459543","1169","472599","0.19"
"2025-10-22T23:08:35.645Z","On-Demand","claude-4.5-sonnet-thinking","No","4779","4527","261396","1010","271712","0.12"
"2025-10-22T23:07:03.548Z","On-Demand","claude-4.5-sonnet-thinking","No","4393","5086","497336","1252","508067","0.20"
"2025-10-22T23:05:06.877Z","On-Demand","claude-4.5-sonnet-thinking","No","26334","13405","662383","3067","705189","0.38"
"2025-10-22T23:00:36.943Z","On-Demand","claude-4.5-sonnet-thinking","No","14468","17392","340354","2573","374787","0.24"
"2025-10-22T22:58:56.473Z","On-Demand","claude-4.5-sonnet-thinking","No","3729","4235","201866","816","210646","0.10"
"2025-10-22T22:54:29.856Z","On-Demand","claude-4.5-sonnet-thinking","No","38716","142437","249815","31407","462375","0.37"
"2025-10-22T22:53:52.322Z","On-Demand","claude-4.5-sonnet-thinking","No","1067","1607","173704","190","176568","0.06"
"2025-10-22T22:53:29.764Z","On-Demand","claude-4.5-sonnet-thinking","No","511","1706","173240","382","175839","0.06"
"2025-10-22T22:50:47.344Z","On-Demand","claude-4.5-sonnet-thinking","No","9979","14290","2495307","3491","2523067","0.88"
"2025-10-22T22:47:25.419Z","On-Demand","claude-4.5-sonnet-thinking","No","9539","12783","2040077","3266","2065665","0.73"
"2025-10-22T22:45:42.761Z","On-Demand","claude-4.5-sonnet-thinking","No","1788","2571","605651","679","610689","0.20"
"2025-10-22T22:44:55.453Z","On-Demand","claude-4.5-sonnet-thinking","No","2001","2382","448765","742","453890","0.16"
"2025-10-22T22:40:49.773Z","On-Demand","claude-4.5-sonnet-thinking","No","11111","13484","1995970","5012","2025577","0.75"
